record_id,source_file,title,authors,year,journal,doi,security_include,security_pass,security_status,security_gates_json,security_reason_cn,exclusion_trigger_codes,decision_reason_cn,confidence,fulltext_chars,attempts
19470,19470_1995_restructuring-the-information-systems-department-at-m-net-and-multichoice-a-major-restructure-of.md,Restructuring the Information Systems Department at M-Net and Multichoice: A major restructure of an IS department,Frances Sutherland; Dan Remenyi,1995,The Journal of Strategic Information Systems,10.1016/0963-8687(95)80024-k,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章为IS部门组织重组案例研究，聚焦客户导向、利润中心转型、团队结构与变革管理，不涉及任何攻击、漏洞或信息安全攻防内容。,GOVERNANCE_ONLY,纯组织管理与IS部门重组案例，无恶意行为者、无安全损害范围、无攻防检测焦点，属于排除的治理类研究。,0.97,36213,1
19472,19472_1995_executive-access-to-information-systems-in-australian-public-organizations.md,Executive access to information systems in Australian public organizations,Helen Hasan; Stephanie Lampitsi,1995,The Journal of Strategic Information Systems,10.1016/0963-8687(95)96802-f,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究高管直接使用信息系统带来的组织影响、数据所有权与信息流问题，不涉及任何恶意或对抗行为者、攻击或防御。,NO_MALICIOUS_ACTOR,文章属于信息系统管理与组织行为研究，核心是高管使用IS的后果与治理，无攻击或漏洞相关攻防安全内容。,0.98,35846,1
19475,19475_1995_item-a-strategic-approach-to-information-systems-in-voluntary-organizations.md,ITEM: a strategic approach to information systems in voluntary organizations,Gareth G Morgan,1995,The Journal of Strategic Information Systems,10.1016/0963-8687(95)96803-g,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章讨论志愿组织中信息系统战略规划方法（ITEM），聚焦组织战略、沟通和IT实施，未涉及任何恶意或对抗行为者，安全仅作为一般实施考虑出现。,NO_MALICIOUS_ACTOR,研究核心是志愿组织信息系统战略方法，不涉及攻防安全，故排除。,0.97,44691,1
19476,19476_1995_implementation-strategies-for-office-systems.md,Implementation strategies for office systems,Faith Noble,1995,The Journal of Strategic Information Systems,10.1016/0963-8687(95)96804-h,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文讨论办公信息系统实施战略与组织变革，不涉及任何攻击、恶意行为者或安全防御。,NO_MALICIOUS_ACTOR,文章属于信息系统实施与组织变革研究，与攻防安全完全无关。,0.99,51569,1
19479,19479_1995_an-evaluation-of-an-innovative-information-technology-the-case-of-carrier-expert.md,An evaluation of an innovative information technology — the case of Carrier EXPERT,James Heatley; Ritu Agarwal; Mohan Tanniru,1995,The Journal of Strategic Information Systems,10.1016/0963-8687(95)96805-i,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章评估Carrier EXPERT专家系统对组织运营和竞争优势的影响，核心是IT影响评估，未涉及任何攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文聚焦专家系统的组织影响与战略价值，无任何攻击或漏洞相关讨论，属于一般IT管理案例。,0.95,69965,1
19480,19480_1995_it-enabled-business-process-reengineering-organizational-and-human-resource-dimensions.md,IT-enabled business process reengineering: organizational and human resource dimensions,Leslie Willcocks; Gill Smith,1995,The Journal of Strategic Information Systems,10.1016/0963-8687(95)96806-j,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究IT赋能业务流程重组中的组织、人力与政治变革管理问题，不涉及恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,全文为组织变革与BPR管理研究，未涉及任何恶意或对抗行为者、攻击/漏洞或安全防御，不满足攻防安全纳入标准。,0.98,76576,1
19483,19483_2004_a-work-system-view-of-dss-in-its-fourth-decade.md,A work system view of DSS in its fourth decade,Steven Alter,2004,Decision Support Systems,10.1016/j.dss.2003.04.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": true}",文章从工作系统视角讨论决策支持（DSS）的概念与研究议程，全文不涉及恶意行为者、攻击或安全防御，与攻防安全无关。,NO_MALICIOUS_ACTOR,没有恶意或对抗行为者，没有安全损害范围，没有攻击/防御/检测焦点，属于一般信息系统/DSS概念研究。,0.98,34548,1
19484,19484_2004_data-warehouse-governance-best-practices-at-blue-cross-and-blue-shield-of-north-carolina.md,Data warehouse governance: best practices at Blue Cross and Blue Shield of North Carolina,Hugh J. Watson; Celia Fuller; Thilini Ariyachandra,2004,Decision Support Systems,10.1016/j.dss.2003.06.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是数据仓库治理的结构与流程最佳实践，未涉及恶意行为者、攻击或安全防御。,GOVERNANCE_ONLY,研究主题为数据仓库治理最佳实践，不涉及攻防安全。,0.97,56046,1
19487,19487_2004_internet-self-efficacy-and-electronic-service-acceptance.md,Internet self-efficacy and electronic service acceptance,Meng-Hsiang Hsu; Chao-Min Chiu,2004,Decision Support Systems,10.1016/j.dss.2003.08.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究电子服务接受度与自我效能感，未涉及恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR,该文属于技术接受模型研究，不涉及任何攻防安全内容，因此排除。,0.95,56879,1
19488,19488_2004_risk-profile-and-consumer-shopping-behavior-in-electronic-and-traditional-channels.md,Risk profile and consumer shopping behavior in electronic and traditional channels,Alok Gupta; Bo-chiuan Su; Zhiping Walter,2004,Decision Support Systems,10.1016/j.dss.2003.08.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文为消费者渠道选择的经济模型，研究风险偏好、价格、搜索与评估成本等对购物行为的影响，不涉及任何恶意行为者、攻击或防御。,NO_MALICIOUS_ACTOR,研究核心是消费者购物渠道选择与定价策略，不存在恶意或对抗行为者，也无攻击/漏洞相关研究内容。,0.97,89887,1
19490,19490_2004_integrated-object-oriented-framework-for-mcdm-and-dss-modelling.md,Integrated object-oriented framework for MCDM and DSS modelling,Dingfei Liu; Theodor J. Stewart,2004,Decision Support Systems,10.1016/j.dss.2003.09.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文讨论面向对象方法用于MCDM和DSS建模，未涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR,文章核心是决策分析与DSS开发的方法论，不属于攻防安全研究。,0.98,56154,1
19492,19492_2005_agent-learning-in-supplier-selection-models.md,Agent learning in supplier selection models,A VALLURI; D CROSON,2005,Decision Support Systems,10.1016/s0167-9236(03)00141-6,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究供应商选择中的多智能体强化学习与博弈均衡，属于供应链管理/运营管理，不涉及恶意行为者或信息系统攻防安全。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文无恶意或对抗行为者，无信息系统安全属性损害，无攻防检测/防御研究核心，属于一般优化与决策问题。,0.97,73521,1
19494,19494_2004_combining-belief-functions-based-on-distance-of-evidence.md,Combining belief functions based on distance of evidence,Deng Yong; Shi WenKang; Zhu ZhenFu; Liu Qi,2004,Decision Support Systems,10.1016/j.dss.2004.04.015,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章仅研究证据理论中冲突证据的加权平均组合方法，属于一般决策优化，不涉及恶意行为者或安全攻防。,GENERAL_OPTIMIZATION_ONLY | NO_MALICIOUS_ACTOR,证据不足且内容核心为通用信息融合算法，排除。,0.95,18387,1
19496,19496_2008_decision-support-for-optimal-scheduling-of-highway-pavement-preventive-maintenance-within-resurf.md,Decision support for optimal scheduling of highway pavement preventive maintenance within resurfacing cycle,Geoffrey Lamptey; Samuel Labi; Zongzhi Li,2008,Decision Support Systems,10.1016/j.dss.2008.07.004,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究公路路面预防性养护的优化调度，不涉及任何恶意或对抗行为者，也无信息系统攻击或漏洞相关研究。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,无恶意或对抗行为者，研究核心为一般基础设施维护优化，不属于攻防安全。,0.99,66124,1
19499,19499_2009_exploring-contributions-of-public-resources-in-social-bookmarking-systems.md,Exploring contributions of public resources in social bookmarking systems,Reina Arakji; Raquel Benbunan-Fich; Marios Koufaris,2009,Decision Support Systems,10.1016/j.dss.2009.02.007,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究社交书签系统中用户贡献公共资源的动机，不涉及恶意行为者、攻击或安全防护。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,文章核心是社交书签系统的用户贡献动机，属于一般在线社区/信息分享行为研究，无攻防安全相关性。,0.97,60629,1
19500,19500_2009_an-exploratory-study-of-cognitive-effort-involved-in-decision-under-framingan-application-of-the.md,An exploratory study of cognitive effort involved in decision under Framing—an application of the eye-tracking technology,Feng-Yang Kuo; Chiung-Wen Hsu; Rong-Fuh Day,2009,Decision Support Systems,10.1016/j.dss.2009.06.011,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究框架效应对决策中认知努力的影响，使用眼动追踪技术，不涉及任何恶意或对抗行为者、攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文围绕决策心理学与眼动测量，无攻防安全相关内容。,0.99,71539,1
19503,19503_2010_revisiting-the-note-on-supply-chain-integration-in-vendor-managed-inventory.md,Revisiting the note on supply chain integration in vendor-managed inventory,Wan-Tsu Wang; Hui-Ming Wee; H.-S. Jacob Tsao,2010,Decision Support Systems,10.1016/j.dss.2009.08.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究供应商管理库存（VMI）下的经济订购批量模型比较，属于供应链运营优化，不涉及任何恶意行为者或攻击防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文仅为供应链库存管理优化模型比较，无任何攻击、恶意行为者或信息系统安全损害。,1.0,14241,1
19504,19504_2010_critical-factors-of-hospital-adoption-on-crm-system-organizational-and-information-system-perspe.md,Critical factors of hospital adoption on CRM system: Organizational and information system perspectives,Shin-Yuan Hung; Wei-Hsi Hung; Chia-An Tsai; Shu-Chen Jiang,2010,Decision Support Systems,10.1016/j.dss.2009.11.009,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究医院采纳CRM系统的组织与信息系统影响因素，属于一般信息系统采纳研究，不涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,本文为信息系统采纳影响因素研究，无攻击、威胁或防御内容，不属于攻防安全。,0.98,85298,1
19508,19508_2010_awsm-allocation-of-workflows-utilizing-social-network-metrics.md,AWSM: Allocation of workflows utilizing social network metrics,Akhilesh Bajaj; Robert Russell,2010,Decision Support Systems,10.1016/j.dss.2010.07.014,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究将工作流分配给组织成员以最大化社会网络凝聚力，属于一般组织优化任务，完全未涉及恶意行为者或攻击防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,该文是关于工作流团队分配的社会网络优化，属于一般组织优化，无任何攻防安全相关性。,0.99,104613,1
19511,19511_2010_resource-allocation-for-demand-surge-mitigation-during-disaster-response.md,Resource allocation for demand surge mitigation during disaster response,Hina Arora; T.S. Raghu; Ajay Vinze,2010,Decision Support Systems,10.1016/j.dss.2010.08.032,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究流感大流行期间抗病毒药物资源分配与区域互助转运，属于公共卫生应急与医疗资源优化，无任何恶意或对抗行为者，不涉及信息系统攻击或漏洞。,NO_MALICIOUS_ACTOR | PUBLIC_SAFETY_ONLY,文章核心是公共卫生应急资源优化，而非攻防安全，不满足任何纳入标准。,0.98,87099,1
19512,19512_2010_optimal-sequence-of-free-traffic-offers-in-mixed-fee-consumption-pricing-packages.md,Optimal sequence of free traffic offers in mixed fee-consumption pricing packages,Maurizio Naldi; Andrea Pacifici,2010,Decision Support Systems,10.1016/j.dss.2010.08.030,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究电信服务提供商通过优化免费流量定价套餐来挽留流失客户，属于商业定价与客户管理优化问题，不涉及任何恶意或对抗行为者，也不涉及信息系统安全属性。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文为电信客户挽留的定价优化研究，无攻击、漏洞、威胁或安全防御等攻防安全要素，属于一般商业优化问题，因此排除。,0.98,65891,1
19515,19515_2011_knowledge-mapping-for-rapidly-evolving-domains-a-design-science-approach.md,Knowledge mapping for rapidly evolving domains: A design science approach,Yan Dang; Yulei Zhang; Paul Jen-Hwa Hu; Susan A. Brown; Hsinchun Chen,2011,Decision Support Systems,10.1016/j.dss.2010.10.003,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文围绕知识映射系统Nano Mapper的设计、实现和评估，针对纳米技术领域的专利和资助项目文献，无任何恶意行为者、攻击或系统安全防御内容。,NO_MALICIOUS_ACTOR,研究核心是知识映射系统的设计与评估，不涉及信息系统安全意义上的攻击或漏洞，故排除。,0.97,92518,1
19516,19516_2011_comparative-issues-in-large-scale-meanvariance-efficient-frontier-computation.md,Comparative issues in large-scale mean–variance efficient frontier computation,Ralph E. Steuer; Yue Qi; Markus Hirschberger,2011,Decision Support Systems,10.1016/j.dss.2010.11.018,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究投资组合选择中均值-方差有效前沿的计算性能比较，属于金融优化与决策支持，不涉及恶意行为者或信息系统攻击/防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文核心是投资组合优化的计算方法比较，无任何攻防安全要素。,0.99,40880,1
19519,19519_2011_queuing-network-model-of-uniformly-distributed-arrivals-in-a-distributed-supply-chain-using-subc.md,Queuing network model of uniformly distributed arrivals in a distributed supply chain using subcontracting,Vidhyacharan Bhaskar; Patrick Lallement,2011,Decision Support Systems,10.1016/j.dss.2010.11.029,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文为供应链排队网络性能建模，核心是最小响应时间与容量优化，完全没有恶意行为者、攻击或安全防御内容。,NO_MALICIOUS_ACTOR,研究是无对抗主体的供应链排队性能优化，不涉及任何攻防安全要素，因此排除。,0.99,96086,1
19520,19520_2011_cooperative-planning-in-express-carrier-networks-an-empirical-study-on-the-effectiveness-of-a-re.md,Cooperative planning in express carrier networks — An empirical study on the effectiveness of a real-time Decision Support System,Sascha Dahl; Ulrich Derigs,2011,Decision Support Systems,10.1016/j.dss.2011.02.018,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究快递承运网络中的协作规划与决策支持系统，核心是物流优化和补偿机制设计，不涉及任何恶意行为者或信息系统攻防。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,研究属于运输协作规划与决策支持优化，无攻击或漏洞相关要素，不属于攻防安全。,0.99,46938,1
19522,19522_2012_understanding-sustained-participation-in-transactional-virtual-communities.md,Understanding sustained participation in transactional virtual communities,Yongqiang Sun; Yulin Fang; Kai H. Lim,2012,Decision Support Systems,10.1016/j.dss.2011.10.006,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究虚拟社区中持续参与知识共享的动机与调节因素，全文不涉及任何恶意行为者、攻击行为或安全防御机制，属于一般用户行为研究。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文围绕虚拟社区参与者持续分享知识的动机和行为预测，无任何攻防安全内容，故排除。,0.99,84347,1
19524,19524_2012_factors-influencing-business-intelligence-bi-data-collection-strategies-an-empirical-investigati.md,Factors influencing business intelligence (BI) data collection strategies: An empirical investigation,Thiagarajan Ramakrishnan; Mary C. Jones; Anna Sidorova,2012,Decision Support Systems,10.1016/j.dss.2011.10.009,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究聚焦于BI数据收集策略的制度压力与竞争压力影响，属组织管理研究，无恶意行为者或攻防安全问题。,NO_MALICIOUS_ACTOR,文章属于BI实施策略的组织行为研究，未涉及任何恶意或对抗行为者，亦无安全属性损害或攻防检测内容。,0.98,76901,1
19527,19527_2012_a-dss-for-planning-of-soil-sensitive-field-operations.md,A DSS for planning of soil-sensitive field operations,Dionysis D. Bochtis; Claus G. Sørensen; Ole Green,2012,Decision Support Systems,10.1016/j.dss.2011.12.005,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是农业机械田间路径规划以降低土壤压实风险，不涉及任何恶意行为者或信息系统安全攻击、防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文仅涉及农业路径规划优化与土壤压实缓解，无任何恶意或对抗行为者，亦无信息安全攻防内容，应排除。,0.99,47406,1
19531,19531_2012_building-a-term-suggestion-and-ranking-system-based-on-a-probabilistic-analysis-model-and-a-sema.md,Building a term suggestion and ranking system based on a probabilistic analysis model and a semantic analysis graph,Lin-Chih Chen,2012,Decision Support Systems,10.1016/j.dss.2012.02.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",论文核心是术语建议和排序系统（基于PLSA与语义图），用于辅助搜索引擎关键词选择，不涉及任何恶意或对抗行为者，也不属于攻防安全研究。,GENERAL_OPTIMIZATION_ONLY,文章是信息检索和关键词推荐优化研究，无恶意行为者或对抗情境，与攻防安全无关。,0.98,58072,1
19532,19532_2012_sell-by-bundle-or-unit-pure-bundling-versus-mixed-bundling-of-information-goods.md,Sell by bundle or unit?: Pure bundling versus mixed bundling of information goods,Wendy Hui; Byungjoon Yoo; Vidyanand Choudhary; Kar Yan Tam,2012,Decision Support Systems,10.1016/j.dss.2012.02.008,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究信息商品纯捆绑与混合捆绑定价策略，核心是消费者异质性对利润的影响，无恶意行为者或安全攻防内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,研究属于一般定价策略优化，无攻防安全相关性。,0.99,56423,1
19535,19535_2012_decision-and-information-interoperability-for-improving-performance-of-product-recovery-systems.md,Decision and information interoperability for improving performance of product recovery systems,Jitendra Madaan; Pradeep Kumar; Felix T.S. Chan,2012,Decision Support Systems,10.1016/j.dss.2012.02.011,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究产品回收系统中的决策与信息互操作性，旨在提升回收绩效，未涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文围绕逆向物流/产品回收的运营优化，无攻击、漏洞或恶意行为相关核心内容，不属于攻防安全研究。,0.95,47827,1
19536,19536_2012_designing-decision-support-systems-for-value-based-management-a-survey-and-an-architecture.md,Designing decision support systems for value-based management: A survey and an architecture,G.J. Hahn; H. Kuhn,2012,Decision Support Systems,10.1016/j.dss.2012.02.016,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章专注企业价值管理的决策支持系统架构与优化模型，不涉及任何恶意行为者或信息系统攻防。,NO_MALICIOUS_ACTOR,全文无任何恶意或对抗行为者的攻击/防御内容，属于一般企业管理优化，与攻防安全无关。,0.97,59592,1
19539,19539_2012_a-two-stage-analysis-of-the-influences-of-employee-alignment-on-effecting-businessit-alignment.md,A two-stage analysis of the influences of employee alignment on effecting business–IT alignment,T.C. Wong; Shing-Chung Ngan; Felix T.S. Chan; Alain Yee-Loong Chong,2012,Decision Support Systems,10.1016/j.dss.2012.03.008,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究员工对齐（信任、沟通、承诺、知识）对业务-IT对齐的影响，属于组织行为与IT治理研究，未涉及任何恶意行为者、攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文为组织行为与IT战略对齐研究，无任何攻击、威胁或安全防御内容，不属于攻防安全。,1.0,64813,1
19540,19540_2012_performance-evaluation-of-production-of-it-capital-goods-across-oecd-countries-a-stochastic-fron.md,Performance evaluation of production of IT capital goods across OECD countries: A stochastic frontier approach to Malmquist index,Yen-Chun Chou; Benjamin B.M. Shao; Winston T. Lin,2012,Decision Support Systems,10.1016/j.dss.2012.05.003,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究OECD国家IT资本品产业的生产率与效率，属于一般经济绩效评估，无任何攻击、恶意行为者或安全防御内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章是IT产业生产率评估的经济计量研究，与攻防安全完全无关。,1.0,105091,1
19542,19542_2012_measuring-the-perceived-effectiveness-of-decision-support-systems-and-their-impact-on-performanc.md,Measuring the perceived effectiveness of decision support systems and their impact on performance,Tal Ben-Zvi,2012,Decision Support Systems,10.1016/j.dss.2012.05.033,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究核心是决策支持系统的感知有效性与公司绩效，未涉及任何恶意行为者或攻击、防御、漏洞等安全议题。,NO_MALICIOUS_ACTOR,文章属于一般决策支持系统有效性研究，无恶意行为者或攻防安全内容，应排除。,0.98,62831,1
19544,19544_2012_constructing-a-reliable-web-graph-with-information-on-browsing-behavior.md,Constructing a reliable Web graph with information on browsing behavior,Yiqun Liu; Yufei Xue; Danqing Xu; Rongwei Cen; Min Zhang; Shaoping Ma; Liyun Ru,2012,Decision Support Systems,10.1016/j.dss.2012.06.001,False,False,security_peripheral_context,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是利用浏览行为构建可靠Web图以改进页面质量估计，虽有垃圾页面识别作为评估任务，但恶意行为者并非研究核心，攻击/防御不是研究焦点。,CONTENT_QUALITY_ONLY | GENERAL_OPTIMIZATION_ONLY,属于一般页面质量评估/Web图去噪研究，垃圾页面识别只是次要评估任务，不属于攻防安全。,0.9,80538,1
19546,19546_2013_event-sequence-modeling-of-it-adoption-in-healthcare.md,Event sequence modeling of IT adoption in healthcare,Trent J. Spaulding; Michael F. Furukawa; T.S. Raghu; Ajay Vinze,2013,Decision Support Systems,10.1016/j.dss.2012.10.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究医院IT系统（药物管理流程）的采用顺序模式与财务绩效的关系，不涉及任何恶意行为者、攻击或防御。,NO_MALICIOUS_ACTOR,全文聚焦医疗IT采纳路径与财务绩效，无任何攻击、漏洞或安全威胁相关内容，不属于攻防安全研究。,1.0,73236,1
19548,19548_2013_conflexflow-integrating-flexible-clinical-pathways-into-clinical-decision-support-systems-using.md,CONFlexFlow: Integrating Flexible clinical pathways into clinical decision support systems using context and rules,Wen Yao; Akhil Kumar,2013,Decision Support Systems,10.1016/j.dss.2012.10.008,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究临床决策支持系统中基于上下文和规则的灵活临床工作流建模，核心是医疗决策支持，不涉及任何信息系统攻击或防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文聚焦医疗决策支持与工作流优化，无恶意或对抗行为者，也无信息安全损害或攻防内容。,0.98,79599,1
19550,19550_2013_a-study-on-the-effects-of-routing-symbol-design-on-process-model-comprehension.md,A study on the effects of routing symbol design on process model comprehension,Kathrin Figl; Jan Recker; Jan Mendling,2013,Decision Support Systems,10.1016/j.dss.2012.10.037,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究的是过程建模语言中路由符号的视觉设计对模型理解的影响，属于人因与认知负荷研究，不涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR,本文是概念建模符号设计的人因实验，无恶意或对抗行为者，研究核心不属于攻防安全。,0.99,107940,1
19552,19552_2013_a-local-social-network-approach-for-research-management.md,A local social network approach for research management,Xiaoyan Liu; Zhiling Guo; Zhenjiang Lin; Jian Ma,2013,Decision Support Systems,10.1016/j.dss.2012.10.055,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是研究管理中的社交网络分析与合作支持度度量，不涉及任何攻击、漏洞、恶意行为者或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章属于一般管理优化与研究合作分析，无任何攻防安全相关要素。,0.99,71496,1
